job-card-left href,job-name,job-area,salary,tag-list,tag-list 2,info-public,info-public 2,company-logo href,company-logo src,company-name,company-tag-list,company-tag-list 2,company-tag-list 3,tag-list 3,info-desc,tag-list 4,tag-list 5,tag-list 6,tag-list 7,tag-list 8
https://www.zhipin.com/job_detail/91103de26e6d7ffd1XZ-0tq7FFNX.html?lid=3CwVhmofi36.search.143&securityId=lUytVthc9YAvI-p1B6oFd0HwDYCh92w6OPlBWjAkU8L87xNIamKAyto0iwinXUm8HW6Z-x_HOU5BVsZjmCwNPmtnsvIxCj4bUOIBh66crjLObbrAUm5pwtuBWUuUZZHk4-qPTdd6SKnn8g~~,数据分析师,北京·朝阳区·三里屯,6-10K,经验不限,本科,刘先生,HRBP,https://www.zhipin.com/gongsi/c847125494825f3d1XV60t-1EVc~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",安士科技,数据服务,不需要融资,100-499人,SQL,餐补，定期体检，带薪年假，年终奖，员工旅游，零食下午茶，五险一金,,,,,
https://www.zhipin.com/job_detail/0a5c2b888816447a1nZ_39q-EFRR.html?lid=3CwVhmofi36.search.144&securityId=A6StxQ_ctjpOV-q1pOCZFuzNfDPfGU8mWSrDN-SmhveEv4VPL5P01XG46bVYLHweYiY82kE2gC53QuASXIsBZW1xw4iQBr6vBQWLDW9AZedYWy6e6_1aOkcfn5S4H2QeRYS94yOWPoxl,数据分析师,北京·顺义区·后沙峪,7-12K,经验不限,本科,陈显扬,技术总监,https://www.zhipin.com/gongsi/a9101db7f7b2a4611nR-0tW1GA~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200928/db3dde574f1df282190405f8129a93e2dd3ba8e41e0047d228bd355ffcb3116a_s.jpg?x-oss-process=image/resize,w_100,limit_0",宝枫生物科技,医疗健康,D轮及以上,20-99人,大数据,年终奖，带薪年假，节日福利，零食下午茶，股票期权，五险一金，员工旅游，定期体检,,R,,,
https://www.zhipin.com/job_detail/39927333b12097d20nd62di4E1A~.html?lid=3CwVhmofi36.search.145&securityId=eiNRh0nTpcL0M-Y1iNydvWSKU2XTFTtzcV51Sbooa8SkXPPV_EAEKf6XI_ZLPKo2Qu0I8tlwQI_GtjX3qMoMUR4sdUdua6nQNkPtH6IaBGIijCf_NfeSgORTyY3fvJHeuqKQAQTNIw~~,数据分析师,北京·海淀区·清河,7-10K,经验不限,本科,周柳金,人事经理,https://www.zhipin.com/gongsi/ed930045195fd3dd03Ny39-7EA~~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",好邻时代,电子商务,0-20人,,数据采集,,,数据挖掘,数据建模,,
https://www.zhipin.com/job_detail/bc838f61b7a645091nN63d60GFdQ.html?lid=3CwVhmofi36.search.146&securityId=q8JEbubfB2zpG-e1b1_G8ihssqXeoZtB6PybE1FRR477CmVhDllJqs3akF-p7zrvMzgAajF_M_fEhjPYL-v-SjyW7GA0-pmjDMy52dsjhDa4JZ39bE23Y_VW56yJudwqMeY9_4y-v78~,数据分析师,北京·昌平区·回龙观,12-24K,1年以内,大专,燕守驰,项目经理,https://www.zhipin.com/gongsi/54b9ab0a7627c81b1nRy39u9Eg~~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",数博智云,数据服务,20-99人,,Tableau,,,Hadoop,Spark,Flink,多元统计分析
https://www.zhipin.com/job_detail/37f8c0f3f655552c1n173tu0GFpR.html?lid=3CwVhmofi36.search.147&securityId=R03ZlFPE9CERj-a1ToLw8XPfGaXEm5HK-scygZdcx2N4IKeQnE8haXn1sQ3DRQSBtCaOR3QCShUWPpJwe4s61teUICzDkupgaf8yTDQoVG9sxldP2AhNp5NdUQSmUFdazRpCgUL3gbbzlA~~,数据分析师,北京·大兴区·黄村,10-15K,经验不限,大专,纪女士,人事主管,https://www.zhipin.com/gongsi/0298f89e89ac630f1nB409u7F1Y~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20210325/c7b4f56c9871d75c25fbff186ab3766a637145abf432b28daaf9aeb5d99e18b3.jpg?x-oss-process=image/resize,w_100,limit_0",素玄科技,计算机软件,未融资,20-99人,Excel,通讯补贴，年终奖，五险一金，股票期权，交通补助，员工旅游,,相关分析,,,
https://www.zhipin.com/job_detail/e6227bf36e52283f1nN829q0FFNS.html?lid=3CwVhmofi36.search.148&securityId=FHhI5yInQLPyi-31j4EbESo-O9zxn10UKWP9wh3TY37N_WMoRCB0ja4vvlUFoOoTdtQfP0A2xwKhcgBjkmrZ1I5YKZhcduu5ni1i5E3Vi9pZ6KHqwe1j2T4O5GKvXnaalmXDjo_FezE~,数据分析师,北京·海淀区·上地,11-20K,经验不限,本科,芦女士,人事,https://www.zhipin.com/gongsi/1a0f320da96597150Xd42d29.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200225/9d118908dc47f7a7caef61d8e62b5e60509d94ca288d54bdd5127626efc54136_s.jpg?x-oss-process=image/resize,w_100,limit_0",瑞尼尔,数据服务,不需要融资,20-99人,SQL,通讯补贴，餐补，晋升发展，五险一金，节日福利，带薪年假，年终奖,,Python,Java,Excel,SPSS
https://www.zhipin.com/job_detail/5ae8b61bbe83c67f1Xd72tW5FFpW.html?lid=3CwVhmofi36.search.149&securityId=H8tFM4FXMk1FK-21BAql24gw9kSNmDueZobf0QyjfQjoMTRQWqJJDry8b8CjXsyfkqR9cvQ9DjxbqANL14XEQF4tChyNd0h4qzgRKeTZhE0ft1_rsDRnltCXO5lhO9WRxGOqioTz7IE~,数据分析师,北京·昌平区·二拨子村,12-21K,经验不限,硕士,吴红星,HR,https://www.zhipin.com/gongsi/677b3b096b43ba131H1z2dW9GA~~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",松果天目,医疗健康,0-20人,,医学统计学,,,生物信息学,计算机或数学,,
https://www.zhipin.com/job_detail/fde10442905db81d1Xx63ty7FlU~.html?lid=3CwVhmofi36.search.150&securityId=kiPG-uvrEpFwj-U16Dic7rZ6VWmYKIyalz7T_2WLZ3XrE5jxyZXazF1_AKdus6tHpS84Qinh_wX_xstGSYRqHbawuWr9j9oe952kyJUxwkc2fkG3CGglb1Ld-xCuofFu01B00wXc2g~~,数据分析师,北京·朝阳区·双井,14-28K·15薪,经验不限,本科,郗达,HR,https://www.zhipin.com/gongsi/91d46ebf873599351Xdy2tS9EQ~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20181211/5385e74741a959acb4f175fa69a9fdeecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",数城未来,互联网,天使轮,20-99人,数据分析,五险一金，补充医疗保险，通讯补贴，年终奖，定期体检，带薪年假，加班补助，员工旅游，交通补助，餐补，节日福利，零食下午茶，高端意外险,,python,webgis,,
https://www.zhipin.com/job_detail/601af9a57426fe560ndy0t66FFc~.html?lid=3CwVhmofi36.search.151&securityId=1NZv8TUTY7Djj-J15EldZTWs9v0Pi03w-24ucxuJkzDlt9TMlMrilSN6ViCwI8ToRgiSj3YjCcUUWF2lMhC2CNNxZ9SPR0avv-70RtrlGGU4Rlycks-0HrSQRrTEZFAUQA8Tz3LdVw~~,数据分析师,北京·海淀区·五道口,8-10K,经验不限,本科,吴刚,人事助理,https://www.zhipin.com/gongsi/c9cfba06a5c894040nJ939y-Fg~~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",西凌立华,数据服务,0-20人,,大数据,,,,,,
https://www.zhipin.com/job_detail/85429c91135967321XZ-2Ny5FVRR.html?lid=3CwVhmofi36.search.152&securityId=FNpdZrxrd6_va-U1rJoyaxWhq4hHsYkugwc2T1F5Dx6zkXOGqfdi6Q6-9w0CdoDC1AeJI9KXYnavpbONalP5bkoPRP1CI90sg_BCnVfxFwBMD5g57g0CuwaiD9JWXim7yGAGJIa9oA~~,数据分析师,北京·朝阳区·望京,6-7K·13薪,1年以内,本科,光女士,招聘HR,https://www.zhipin.com/gongsi/30591bb871112ec11XF83t2-.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190520/6a0160787cd32c54bb8e1dacf13a2144e06261f26b661f9200c0301b9c86a9d6_s.jpg?x-oss-process=image/resize,w_100,limit_0",一多奇思,广告营销,D轮及以上,100-499人,商业数据分析,五险一金，专业培训，节日福利，加班补助，带薪年假，年终奖，零食下午茶，补充医疗保险，全勤奖，定期体检，自有咖啡厅，员工旅游，工作居住证，意外险,,数据报告,会Python优先,Excel+PPT,
https://www.zhipin.com/job_detail/ef52fb4185c861fd1n1z29u7Flc~.html?lid=3CwVhmofi36.search.153&securityId=CQJRVSD2z7L8b-Y1HHl9gNw036d0cvXVlwZM_yfjxkS3-X_ImULo7Yh423Eps0M5ovBv0VY3A-XD9mDQIj7XZza8vSXfd8DtwoYjpmNCqk1lmNhc_oNSJPONQVnnRVQ5H2rk2eWF-g~~,数据分析师,北京·海淀区·紫竹桥,9-10K,1年以内,硕士,李高帅,人事总监,https://www.zhipin.com/gongsi/d2ac5cefc0be3b511nN43tq0Ew~~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",中质国优,数据服务,未融资,20-99人,数据分析,交通补助，节日福利，员工旅游，五险一金，定期体检，加班补助，带薪年假，餐补,,数据挖掘,数据处理,,
https://www.zhipin.com/job_detail/e3293e8c22bfb1521n162d60ElRQ.html?lid=3CwVhmofi36.search.154&securityId=3VBtShb6P0UEp-z1RG-WM4UegmepVaiQACFJ7YrTmjG1GI8Akry6CFaSP8Uwq2ZSKyVNUP0a_5t8F6nmH16RcJf4dxY7x5JL75IlX8NdMuOCpAgecAAmeeyl2HC8fkEC-FKV1URVl3Jt,数据分析师,北京·朝阳区·定福庄,10-11K,经验不限,本科,王泓霏,招聘者,https://www.zhipin.com/gongsi/999b7dfcab5624751n1-29i1EVs~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",增速科技,数据服务,0-20人,,多元统计分析,,,,,,
https://www.zhipin.com/job_detail/512fd6d43ef59cca1HVy3966EVU~.html?lid=3CwVhmofi36.search.155&securityId=nZ7UXDCO-ThsM-61E9Vszonrpd_IGDDktjw7kyPW7tsThhDcxJz1CFyHSfF2YP0OHNtfUWqv8R030BwnW-puXeVr8K2vIFsvaAwMFnib-y3hXnDfGq7zCILGQyEnH44ANy-u7Q_e,数据分析师,北京·丰台区·科技园区,5-8K·13薪,经验不限,本科,马春生,数据资源部经理,https://www.zhipin.com/gongsi/a730f3353ec8cdc903N83dy6.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190304/4ec077457044c9964877da72612095756b8138c0a5bb0595c386ba6818beeca2.jpg?x-oss-process=image/resize,w_100,limit_0",北京中煤时代,互联网,未融资,20-99人,数据分析,团队建设，绩效奖金，定期体检，补充医疗保险，生日福利，年终奖，五险一金，带薪年假，节日福利,,数据处理,SQL,Python,Excel
https://www.zhipin.com/job_detail/a71693b0e1bff3811X1z0t2_Flo~.html?lid=3CwVhmofi36.search.156&securityId=27-yv0dSXP_My-q1ZoAFhdS_SHjVLP0GkvZiVoiPgCcgea2ZqdfcEwba6t4PSHq1stIJPtgjCtRghBOZZpD2VpvBnROdgjHjBDXrLJ3BTe333IFR483Xl9dsARl_SWIEj1UETShw,数据分析师,北京·东城区·东单,12-24K,1年以内,本科,朱盎,招聘者,https://www.zhipin.com/gongsi/65c1ec8cab2cb5ac1HZ62tS-.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160714/1a299758d87bba0d6b15755dd7a7fa97fdccc6a0374a133e26f9222c600c34ba.jpg?x-oss-process=image/resize,w_100,limit_0",安永,企业服务,不需要融资,10000人以上,数据分析,员工旅游，加班补助，节日福利，带薪年假，年终奖，五险一金，定期体检，补充医疗保险，零食下午茶,,SQLServer,Oracle,,
https://www.zhipin.com/job_detail/a3c4dc76dd0fddac1HV70tm-FVc~.html?lid=3CwVhmofi36.search.157&securityId=1igEMD6UjieA6-21XEwWKC6hYn7Px7B6ZP2GahZBJoG4BSc0icZPfO_rHSsDydv-ayGTW5nfiLn6x8B3v5s4fd25RfTb_XIhjRHRgKC-Absqb7QgI5BIGTPuFYOkSY-KrwLfoeDG,数据分析师,北京·朝阳区·健翔桥,6-11K·13薪,经验不限,本科,石磊,数据科学部经理,https://www.zhipin.com/gongsi/3f9565757a583f821n1529q7.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160603/b6ca461234eb37aa2154fc9b88763c636ea9425dd4b0c6618c607f743b400b98.jpg?x-oss-process=image/resize,w_100,limit_0",金信网银,咨询,不需要融资,20-99人,数据分析,节日福利，五险一金，补充医疗保险，餐补，加班补助，定期体检，通讯补贴，带薪年假,,数据挖掘,数据库,,
https://www.zhipin.com/job_detail/6b96b375996c071e1XR62di4EFNS.html?lid=3CwVhmofi36.search.158&securityId=vh-0Kaz3LPtnc-C1HzHRsgoLFQAAX40nQX9HPS_hNsKbW1_wRFE9zDw0R-6w0muIw4cnioo9nZz72nU18vPp74Vqn1hGUUW5x7VLdXHTZ6fqnihMwzl3-4x_ClwK_mYjbhmP1y6CfoP1,数据分析师,北京·海淀区·学院路,12-18K·16薪,1年以内,本科,才博,TA Leader,https://www.zhipin.com/gongsi/e9a19e67cc19cc111nd-2N64FVo~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210118/069b0f24df1719f141611673c5654134b640ad8594fed8ff2dd40cfb7f6ab634_s.jpg?x-oss-process=image/resize,w_100,limit_0",臻盛网络,互联网,不需要融资,100-499人,Excel,五险一金，年终奖，加班补助，定期体检，住房补贴，休息时间，餐补，节日福利，交通补助，带薪年假，员工旅游,,Tableau,SQL,,
https://www.zhipin.com/job_detail/ee138bcbb79a3ab91Xd50960EVZV.html?lid=3CwVhmofi36.search.159&securityId=yfqF230mns6jC-81NmBnYyQppxFitEWfT0nrgO2nIpfraJyKEZHs-gt94mmLJkkzUc4cae6lUA9KNat-EbiN4hXh3OoqN2I97ldRQY5lYyAMMcK7W7B4SHq3eoOUbnQmEuXCE5SeCS-v,数据分析师,北京·海淀区·上地,11-20K·15薪,经验不限,本科,王冬雪,招聘主管,https://www.zhipin.com/gongsi/03ed6031667a7cd71XR_3du_F1A~.html,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220329/7bf6f160950405e9171955855503330e6d1355e3d969a01b76faa39b80fc1766da360219819d1d1d.jpg?x-oss-process=image/resize,w_100,limit_0",希望在线,培训机构,未融资,1000-9999人,Excel,节日福利，补充医疗保险，带薪年假，五险一金，定期体检，年终奖,,SQL,Python,数据分析,
https://www.zhipin.com/job_detail/330dfac8ecb08cbe1Xd90921ElBR.html?lid=3CwVhmofi36.search.160&securityId=YXYrz4Vmz8cpg-k1gFplDRGYLObsMpvEvHXALaUPAThz48B3DpXlZv5Oqw_aiCmb3O_figDeEl9TIsPwe40uq7bBzrJscby_ywnIrVIo-4zTzCgdyJZIEUhQcBo9QknvjFv8eZHou-HrEQ~~,数据分析师,北京·海淀区·万寿路,5-8K,经验不限,本科,张先生,副总经理,https://www.zhipin.com/gongsi/792e6df642d8304c1nd-3tu-GFE~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",天下经合,电子商务,0-20人,,计算机相关专业,,,数据分析/挖掘经验,,,
https://www.zhipin.com/job_detail/02552e084e8b6e5533F62Ni0FFM~.html?lid=3CwVhmofi36.search.161&securityId=CZVhEuGUho7SE-Z1CY7lYtDSEAMBeAaM7bgvJpEO771i5sj11XoH3vM3-twtlGUe_ypC-gHYGNwSKXldM6-RFH1BD7rMVJ_ClrnY6QcbqWOtbijWeg013OZPDSwn5iFqROOTkSzjo9I~,数据分析师,北京·东城区·东直门,10-15K,经验不限,硕士,杨静,数据分析经理,https://www.zhipin.com/gongsi/81f095c807d44b263nV639W5FQ~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210423/6ff8ccaf7606ece4ef4236f9b114875fa3f88c6ddd0756b7d8c9346f0393dbbd_s.jpg?x-oss-process=image/resize,w_100,limit_0",数信互融,互联网金融,B轮,20-99人,数据分析,年终奖，五险一金，带薪年假，额外带薪年假，带薪事/病假，节日福利，司龄假，生日礼金,,数据挖掘,Python,SAS,互联网
https://www.zhipin.com/job_detail/d205d6d60377e9b41nB92NW_GVtV.html?lid=3CwVhmofi36.search.162&securityId=bGXny5lZ_Ugda-x1oZiYM58GSHz7qpnNLgzVJdA9RXr3Gc_NnLw20qTiOgWrqsjZhzObTHivbkjG4cydcX3GYIZflWLxJiOzdeAwcWyKdb9sS_zQb1b0MlRl_wwTH9UI_EyPj8AUEDZRtQ~~,数据分析师,北京·朝阳区·望京,9-14K,经验不限,大专,姚瑶,招聘者,https://www.zhipin.com/gongsi/dc36b2f06c038ea91nB509m_FlI~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210305/c07cacc05feac3fbabeaedf1bc48b76c080c1ae63fd681a3170189e5e5abf643_s.jpg?x-oss-process=image/resize,w_100,limit_0",来疯,音乐/视频/阅读,未融资,100-499人,SQL,,,Excel,,,
https://www.zhipin.com/job_detail/f0e5e78aca8198161HFy2dS-FlU~.html?lid=3CwVhmofi36.search.163&securityId=_NYh7PkxhwKEv-D1ulufPbIy9CCwugrvQP63vSg1kHE696oYexqLd2abQWOpgDtc3NGqoGYH7YfJuS907nTot8co9agkq5b-_MppZTO9opqZmHrq-plZ9Vz3eFzO2NJ1DkCeybSEvA~~,数据分析师,北京·东城区·北新桥,12-24K,经验不限,硕士,刘时斌,合伙人 研发负责人,https://www.zhipin.com/gongsi/366639cc8a85a8b81Hd_39W1Ew~~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",IFRE,互联网金融,20-99人,,数据分析建模,,,SAS,,,
https://www.zhipin.com/job_detail/5a90c72972b9ec751nx-29S-FFBX.html?lid=3CwVhmofi36.search.164&securityId=kA-O8WNu3UJHe-i1qLdd8Z1svkneYSVNm7l7NEip_jeCTjWm6FGru9rSwlco3Te1J2r6VrDuEMVM6i8D9cejPNV16_NzZnkc2U_tCWE80V716odDwaf0k8pGdWX5weywfZMGsKY0bnH0zw~~,数据分析师,北京·石景山区·古城,8-13K,1年以内,硕士,宗婧,hr,https://www.zhipin.com/gongsi/cf415f588eb770a91nV42NS5FlA~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200820/64dc735d5fd407c36192033b08e6ed3d57d99a722a3931111fd5bfc623414b6d_s.jpg?x-oss-process=image/resize,w_100,limit_0",伟思和宜,学术/科研,不需要融资,0-20人,Python,节日福利，零食下午茶，五险一金,,SPSS,R,,
https://www.zhipin.com/job_detail/639bcb7b9bff258a1nB-09-9FlRR.html?lid=3CwVhmofi36.search.165&securityId=IjwANvTSIUOV7-P1eH_XT2UjC99YJcjkZ2eX31c3MnPqcCYel-UnHz-1LoorlDITF43Iib7hfrGzNe0NxYRiagz7cQYxTAJD0kGTS31VuLiochs9OAr5I5Q632uWp8IFKOv0OXk5h3DGxlIhkbEW24ffo2NPeRDSXcmBtLDJKXlJwfQ~,数据分析师,北京·西城区·陶然亭,8-13K,经验不限,本科,魏素清,HR,https://www.zhipin.com/gongsi/19768de921cc9fc81XRy2t65EA~~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",创金启富,基金,20-99人,,Python,,,Matlab,,,
https://www.zhipin.com/job_detail/04347689df37a0fa1nN_0tu9GFtV.html?lid=3CwVhmofi36.search.166&securityId=D32xVevdsXcC0-i1cyOxAhS0WtIPiFVZNjF4MR-Oe-ZWPMqzAQGLyD6amb39HL72ufnqq67MjYrMKZApFnHeP_6Hsy0w_6wkbpi3iE_aEFM20BYpbefcJC2sFicrO3erK13TKc495qeI,数据分析师,北京·昌平区·北七家,4-6K,经验不限,大专,张振楠,项目经理,https://www.zhipin.com/gongsi/69f41bb6218e63731nx92Nm_F1U~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",黑龙江六合测绘,计算机服务,100-499人,,Arcgis,,,Cad,Cass,测绘,地理信息系统
https://www.zhipin.com/job_detail/2234f7f0446219f21nNz3dm6FVdV.html?lid=3CwVhmofi36.search.167&securityId=aD3TOl23LecqL-h1G47SOcAxGkgzGZOYUbxR5Y5j7iUjX0iwOBdlm25SgeHbqoPRzJ0UQzZntiFdrg0mZXfw6GL_Uh6TDTHqE5WMa-uhoODIlviZE8wVt8hyxXujG1zSItsBGmyVAX5r,数据分析师,北京·西城区·展览路,10-15K,经验不限,本科,杜建乐,人事,https://www.zhipin.com/gongsi/57eaa59d06499bd30nZ_3di6EA~~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20190731/45993cb8890553298ed6fb547a868975ced9b4370cdbb0d336b889347c1cb11c.png?x-oss-process=image/resize,w_100,limit_0",中网联合,电力/热力/燃气/水利,不需要融资,100-499人,Python,五险一金，定期体检,,R,,,
https://www.zhipin.com/job_detail/31b0b642d1faa1731XZ53tm1GFBQ.html?lid=3CwVhmofi36.search.168&securityId=UjSqACrKiqKPh-B1veXBdAKQdv13ilK2jWHIvgqgC2EKc14rFcuYiTecbz1dkrTJAUK3-FGd5WQAuObkj575ab-juFXRyfObovZ0e_4u-xKYnZca1YzGHaVCBhr48l2VEL-UIN-gPEjz,数据分析师,北京·朝阳区·CBD,10-15K,经验不限,本科,王女士,人力行政经理,https://www.zhipin.com/gongsi/5a931ae8e902ddde1XRy2Ny4E1Y~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",鼎力咨询,咨询,20-99人,,SQL,年终奖，带薪年假，五险一金，节日福利,,,,,
https://www.zhipin.com/job_detail/0cf98b59a339fd4603R90tS5FlQ~.html?lid=3CwVhmofi36.search.169&securityId=kgNAoZCzEhBXi-21sijLlKwgvjyNozrmqfanygjBYid8uhNryJr4W5BJhBxs2kWXrSJt4PXUGpdIYZ-yhP6MCHwheQzytaRVPCmHgwWXRv3erFlksqaJOgKVWUmevdVcmDvwZEqvcA~~,数据分析师,北京·海淀区·魏公村,7-10K,1年以内,本科,高晓玲,设计师,https://www.zhipin.com/gongsi/90ffbb07580a82d203d73d-5Fw~~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20220613/7b5b554d84f9729c6994eb651dda5d31f6e8540de8caae914137d688f3b9d244b05a1cc40c865086.png?x-oss-process=image/resize,w_100,limit_0",立言评价,数据服务,不需要融资,20-99人,数据分析,加班补助，员工旅游，交通补助，有无线网，全勤奖，高温补贴，带薪年假，法定节假日三薪，零食下午茶，节日福利，团建聚餐，生日福利，包吃，五险一金，餐补，夜班补助，年终奖,,,,,
https://www.zhipin.com/job_detail/754e346109e30f8b1nB_09u1ElZR.html?lid=3CwVhmofi36.search.170&securityId=erh00OkTfcRJs-51OnggAXRDCEX18PDNQ9SLfTq0ai7C8uQsTTqI-p0Vw1zXPwo7po7PAMvzH4Lk10TdeuJUAE19tCF8zo8V8I-a7kTEqfJGFYh9YYY1WM4jnqiefHky8Ogt2WbN_OZj,数据分析师,北京·朝阳区·高碑店,5-10K,经验不限,本科,郑女士,招聘者,https://www.zhipin.com/gongsi/0497f77aa292a7a11nB93dW0GVU~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210312/e9270a1246ab31772f20181dd00b16ba0c0325fd623edcc8101404400bbcb409_s.jpg?x-oss-process=image/resize,w_100,limit_0",北京天智鲲鹏技术...,计算机软件,A轮,20-99人,SQL,带薪年假，年终奖，股票期权，五险一金，零食下午茶，交通补助，通讯补贴,,,,,
https://www.zhipin.com/job_detail/f6a8a17dd7d5f2291nBz09m7GFJW.html?lid=3CwVhmofi36.search.171&securityId=bFRusla6jMBfE-21HWvNlj_3HrHfpeXhYE2opBuw48WIKNO0CHUoj2rqvwcxTN18fUnu4zPA5KaN9uA9bLUfxaGXghldsMEEPIifwLzInqC04kmmTAsAstiwv3r0GPhGt08AjcsJhGs~,数据分析师,北京·海淀区·紫竹桥,6-10K·13薪,经验不限,硕士,王忠权,副总经理,https://www.zhipin.com/gongsi/684d401ba8da1b761HB73ti5.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180412/e4b6d494d5e13fc6b61b47543d6017a1.jpg?x-oss-process=image/resize,w_100,limit_0",正为远达,咨询,不需要融资,20-99人,数据统计、风险建模,节日福利，五险一金，通讯补贴，带薪年假，餐补，年终奖,,,,,
https://www.zhipin.com/job_detail/3f01320bf2235c5a1XR42tS6FlVW.html?lid=3CwVhmofi36.search.172&securityId=SrLw1frgBKmKb-D1RosR5FH3lMBILN3TEbfO87UPxAvQ9kV-aIXsA8Gft-j0ZHJs0O6ab92-7v3AbJPv2dvJ-sABTQyfsqvDuMGmOL0TYRNZOOYOpZI3XkLrXDrMG-l7TA95bOt0BXvrNw~~,数据分析师,北京·丰台区·刘家窑,11-18K,经验不限,本科,赵春雷,副总经理,https://www.zhipin.com/gongsi/30ac189fb2a175b91nF43NW6EFQ~.html,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",中岭(北京)科技...,电力/热力/燃气/水利,0-20人,,多元统计分析,,,相关分析,,,
https://www.zhipin.com/job_detail/316324c82751ab681XV43dS9E1FY.html?lid=3CwVhmofi36.search.173&securityId=aU3o2SOd-IXRt-F1JFMFUnsuX3G4u8Wp349lixx7ieCwvbPcSzLUk1MQ5ONJ4jsXKRm7oHU_uydGLCqkeMTNO4cRbApwjH9E5iCvEMgXlohrJ_e9tQpVDbER2LR7ZUkr7xlZ5IQaAVQ~,数据分析师,北京·朝阳区·奥林匹克公园,6-11K,经验不限,本科,高倩,招聘专员,https://www.zhipin.com/gongsi/1acf52ae9956e6b71Xd_0t21.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200901/2ca6c51775be40684f8df4aaa038ee9c738931f46b34565717c78411fa6f832c_s.jpg?x-oss-process=image/resize,w_100,limit_0",哥弟服饰,其他行业,不需要融资,500-999人,SQL,全勤奖，带薪年假，零食下午茶，五险一金，年终奖，节日福利，员工旅游,,决策树,多元统计分析,,
