页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
17,4774861006967360,温小辉爱我,2022-05-30 16:23:59,怎么说吧，学校还是要开学，但是你们考虑过后果吗？如果真的因为这个开学了，如果新冠又有了，高考怎么办？中考怎么办？#沈阳默许谣言开学不顾疫情##527惨案# ,https://m.weibo.cn/detail/4774861006967360,3,6,33
17,4774832074130205,直新闻,2022-05-30 14:29:01,【#台艺人就疫情吐真言遭威胁# 岛内各方怒斥民进党当局】台湾岛内疫情持续严峻，过去一天新增7.6万例新冠确诊，日增死亡病例145例又创新高。岛内艺人郭彦均近日在网上发布与医护朋友的聊天记录表示“看到这么多孩子就这样走了”很痛心，竟遭绿营网军攻击，民进党当局更以“散播谣言”为由，威胁要“ ...全文,https://m.weibo.cn/detail/4774832074130205,2,0,4
17,4774781876180463,爱7巧克力啦啦,2022-05-30 11:09:33,#沈阳市教育局不顾学生安全 听信谣言 坚持开学#哥们儿，哥们儿，来沈阳上学吗哥们，沈阳人自带免疫系统，哥们，什么新冠呐？这那的都不怕哥们，沈阳学生都嘎嘎牛逼哥们，什么疫情啊都可以无视，欢迎来沈阳上学哥们 ,https://m.weibo.cn/detail/4774781876180463,0,0,13
17,4774776318724580,嗐气能怎么办呢,2022-05-30 10:47:28,提升媒介素养 传播近期，上海新冠疫情高发，引发社会广泛关注。与此同时，各类“网传”“听说”类谣言信息无孔不入，不断刺激着公众的恐慌情绪，影响抗疫大局。为统一思想，端正视听，4月25日，百官中学邀请区人民法院孙丹法官作了一次《抗疫新闻中的法律知识》专题培训。“抗疫”好声音——百官中学开 ...全文,https://m.weibo.cn/detail/4774776318724580,0,0,0
17,4774773844347047,iSaChoRNie,2022-05-30 10:37:38,前段时间谣言，北寒那边偷度到丹东三个人因为感染新冠了那边抓起来要抢毙他们害怕，我说能不能别这么没脑子了，没有疫情的时候你们少偷度了吗？别把人家当傻子行吗，再说了怎么一边觉得自己锅家均人厉害一边又觉得自己锅的边防垃圾啊？真的很好笑你们 ,https://m.weibo.cn/detail/4774773844347047,0,0,3
18,4774546971039005,小可呀嘞呀嘞,2022-05-29 19:36:07,#沈阳教育局不顾疫情形势默许谣言散播开学#咱就是活真的不理解，我们沈阳的学生没有呼吸系统？对新冠免疫？   教育局真就被马局牵着鼻子走吗 #沈阳教育局不顾疫情形势默许谣言散播开学# ,https://m.weibo.cn/detail/4774546971039005,0,0,1
18,4774530386234816,四行无忌,2022-05-29 18:30:13,#沈阳教育局不顾疫情形势默许谣言散播开学#哥们儿 来不来沈阳上学哥们儿 拿命学哥们儿 什么新冠 直接无视 就是学 哥们儿 嘎嘎好哥们儿 哥们儿 哥们儿来沈阳上学不哥们儿 沈阳jyj 嘎嘎有排面 眼睛比朵拉还瞎哥们儿 压热搜 不回应 老厉害了哥们儿 ,https://m.weibo.cn/detail/4774530386234816,0,8,40
18,4774525407593283,饿了找谢怜,2022-05-29 18:10:26,#沈阳市教育局##沈阳疫情##沈阳教育局不顾疫情形势默许谣言散播开学##沈阳复课时间##沈阳教育局不顾疫情形势默许谣言散播开学##沈阳教育局不顾疫情形势默许谣言散播开学# 哈哈哈哈哈你这是不让我们活了吗？也是，谣言坐实就不是谣言了哈哈哈，哥们儿，来过沈阳没哥们儿，开学就得新冠奥，指定有你好果 ...全文,https://m.weibo.cn/detail/4774525407593283,0,0,14
18,4774523520420510,周一下雨就是痛,2022-05-29 18:02:56,#沈阳开学##沈阳复课时间##沈阳教育局不顾疫情形势默许谣言散播开学# 今天铁西还新增两例新冠病例，然后被压下来了。上午还有呢，这就是沈阳为了开学什么都可以做的嘴脸。我真想不通上两个多月网课了，至于提前两天吗，马总您做的好啊。 ,https://m.weibo.cn/detail/4774523520420510,0,21,79
18,4774515382419565,将匀升捧花,2022-05-29 17:30:35,#沈阳教育局不顾疫情形势默许谣言散播开学#你自己去学校吧，你住新冠病毒堆里吧 ,https://m.weibo.cn/detail/4774515382419565,0,0,5
18,4774495892541534,用户7595325613,2022-05-29 16:13:09,#沈阳教育局不顾疫情形势默许谣言散播开学#真的，我不想变成小阳人，得了新冠的后遗症我真的不想拥有，开学那么多人聚集，我想活着，我不想躺在医院 ,https://m.weibo.cn/detail/4774495892541534,0,0,0
18,4774443552080576,Venti_温迪,2022-05-29 12:45:10,#沈阳教育局不顾疫情形势默许谣言散播开学#别装瞎啦～我们沈阳人特异功能免疫新冠～我们可厉害啦～我们不会感染～ ,https://m.weibo.cn/detail/4774443552080576,0,0,4
18,4774440649102484,一只普通的竹子,2022-05-29 12:33:38,#沈阳教育局不顾疫情形势默许谣言散播开学##震惊!沈阳出现特效药54分钟治疗新冠患者# 必须支持沈阳科技啊，这特效药效果不错 沈阳 ,https://m.weibo.cn/detail/4774440649102484,0,5,4
18,4774438215876882,乐乐and凯琳,2022-05-29 12:23:57,#沈阳中小学校有序恢复线下教学##沈阳疫情##沈阳教育局不顾疫情形势默许谣言散播开学##沈阳新增1例确诊为此前病例外孙女##沈阳教育局万恶资本主义##沈阳教育局# 沈阳教育你真的有毛病 我们感染新冠你负责吗？啊？你恶不恶心啊全阳你才满意 是不是sbjyj 你TM没亩 ...全文,https://m.weibo.cn/detail/4774438215876882,0,0,1
19,4774523520420510,周一下雨就是痛,2022-05-29 18:02:56,#沈阳开学##沈阳复课时间##沈阳教育局不顾疫情形势默许谣言散播开学# 今天铁西还新增两例新冠病例，然后被压下来了。上午还有呢，这就是沈阳为了开学什么都可以做的嘴脸。我真想不通上两个多月网课了，至于提前两天吗，马总您做的好啊。 ,https://m.weibo.cn/detail/4774523520420510,0,21,79
19,4774515382419565,将匀升捧花,2022-05-29 17:30:35,#沈阳教育局不顾疫情形势默许谣言散播开学#你自己去学校吧，你住新冠病毒堆里吧 ,https://m.weibo.cn/detail/4774515382419565,0,0,5
19,4774495892541534,用户7595325613,2022-05-29 16:13:09,#沈阳教育局不顾疫情形势默许谣言散播开学#真的，我不想变成小阳人，得了新冠的后遗症我真的不想拥有，开学那么多人聚集，我想活着，我不想躺在医院 ,https://m.weibo.cn/detail/4774495892541534,0,0,0
19,4774461629530687,澎湃新闻,2022-05-29 13:57:00,【毕节警方通报：#织金23人感染新冠肺炎造谣者被行拘#七日】5月28日，贵州毕节市织金县公安局发布警情通报，5月27日，该县公安局在工作中发现辖区人员饶某龙涉嫌通过互联网散布涉疫情谣言，在一定范围内造成负面影响。经查，饶某龙在互联网散布疫情谣言情况属实，饶某龙如实陈述了自己通过某音平台造谣 ...全文,https://m.weibo.cn/detail/4774461629530687,9,8,23
19,4774443552080576,Venti_温迪,2022-05-29 12:45:10,#沈阳教育局不顾疫情形势默许谣言散播开学#别装瞎啦～我们沈阳人特异功能免疫新冠～我们可厉害啦～我们不会感染～ ,https://m.weibo.cn/detail/4774443552080576,0,0,4
19,4774440649102484,一只普通的竹子,2022-05-29 12:33:38,#沈阳教育局不顾疫情形势默许谣言散播开学##震惊!沈阳出现特效药54分钟治疗新冠患者# 必须支持沈阳科技啊，这特效药效果不错 沈阳 ,https://m.weibo.cn/detail/4774440649102484,0,5,4
19,4774438215876882,乐乐and凯琳,2022-05-29 12:23:57,#沈阳中小学校有序恢复线下教学##沈阳疫情##沈阳教育局不顾疫情形势默许谣言散播开学##沈阳新增1例确诊为此前病例外孙女##沈阳教育局万恶资本主义##沈阳教育局# 沈阳教育你真的有毛病 我们感染新冠你负责吗？啊？你恶不恶心啊全阳你才满意 是不是sbjyj 你TM没亩 ...全文,https://m.weibo.cn/detail/4774438215876882,0,0,1
19,4774433321125288,HoeDJan,2022-05-29 12:04:31,#沈阳教育局不顾疫情形势默许谣言散播开学#不是兄弟，我要得新冠了你们出钱治？ ,https://m.weibo.cn/detail/4774433321125288,0,0,1
19,4774431219781573,路过的Sakuya,2022-05-29 11:56:10,哥们儿哥们儿听过沈阳没，哥们儿，哥们儿，来沈阳上学吧哥们儿，沈阳人自带免疫系统，哥们，什么新冠呐？这那的都不带怕的哥们，我们沈阳学生都嘎嘎牛逼，什么新冠疫情啊都直接免疫无视，欢迎来沈阳上学啊哥们，另外我们沈阳市教育局耶贼牛逼哥们，能被一个高中生牵着鼻子走哥们，欢迎来沈阳上学哥们 ...全文,https://m.weibo.cn/detail/4774431219781573,0,0,0
20,4774196699989811,陆许笙笙,2022-05-28 20:24:16,#沈阳市教育局不顾疫情默认谣言直接开学#才三天清零就开学@央视新闻 央妈救救我，我不想得新冠 ,https://m.weibo.cn/detail/4774196699989811,0,0,27
20,4774189770476988,贵阳晚报官方微博,2022-05-28 19:56:44,【#织金23人感染新冠肺炎疫情？谣言#通报来了】 ,https://m.weibo.cn/detail/4774189770476988,0,0,1
20,4774176525389379,微博辟谣,2022-05-28 19:04:06,#微博辟谣#贵州织金县一人因散布”织金23人感染新冠肺炎疫情“谣言，被警方依法处罚,https://m.weibo.cn/detail/4774176525389379,1,0,0
20,4774167965073961,用户7763817387,2022-05-28 18:30:05,#沈阳教育局不顾疫情形势默许谣言散播开学#真的逗死我了gbjyj，你就恰那点烂钱，我看新冠收你钱不 ,https://m.weibo.cn/detail/4774167965073961,0,0,0
20,4774167357166968,用户7763817387,2022-05-28 18:27:40,#沈阳教育局不顾疫情形势默许谣言散播开学#真的搞笑啊，因为一句造谣就开学，你真的是那个啊，教育局，你能给钱撤热搜，你看新冠收你钱不，还有啊，你一中二中没事你吃点溜溜梅，造谣好玩？ 沈阳 ,https://m.weibo.cn/detail/4774167357166968,0,0,0
20,4774144963250158,用户7552179273,2022-05-28 16:58:41,#沈阳教育局不顾疫情形势默许谣言散播开学#别人一天新增封三天，我们沈阳是三天没新增，开学了，我他妈得新冠了第一个传染的就是造谣者 ,https://m.weibo.cn/detail/4774144963250158,0,0,6
20,4774133853063058,这是场redemption,2022-05-28 16:14:32,#沈阳复课时间##沈阳教育局不顾疫情形势默许谣言散播开学# 我就想知道现在开学安全吗 如果学生感染上新冠咋办 教育局为什么迟迟不发布官方通知而默许各个学校的策略 现在开学高三的会有风险怎么办 希望沈阳市教育局想想 ,https://m.weibo.cn/detail/4774133853063058,0,6,39
20,4774133013416752,亭下霖雨,2022-05-28 16:11:12,#沈阳教育局不顾疫情形势默许谣言散播开学# 太猛了 沈阳沈阳 明天变阳 非得让我体验一下新冠的感觉呗 太棒了！ 新冠体验卡不要白不要 ,https://m.weibo.cn/detail/4774133013416752,0,0,13
21,4774176525389379,微博辟谣,2022-05-28 19:04:06,#微博辟谣#贵州织金县一人因散布”织金23人感染新冠肺炎疫情“谣言，被警方依法处罚,https://m.weibo.cn/detail/4774176525389379,1,0,0
21,4774167965073961,用户7763817387,2022-05-28 18:30:05,#沈阳教育局不顾疫情形势默许谣言散播开学#真的逗死我了gbjyj，你就恰那点烂钱，我看新冠收你钱不 ,https://m.weibo.cn/detail/4774167965073961,0,0,0
21,4774167357166968,用户7763817387,2022-05-28 18:27:40,#沈阳教育局不顾疫情形势默许谣言散播开学#真的搞笑啊，因为一句造谣就开学，你真的是那个啊，教育局，你能给钱撤热搜，你看新冠收你钱不，还有啊，你一中二中没事你吃点溜溜梅，造谣好玩？ 沈阳 ,https://m.weibo.cn/detail/4774167357166968,0,0,0
21,4774144963250158,用户7552179273,2022-05-28 16:58:41,#沈阳教育局不顾疫情形势默许谣言散播开学#别人一天新增封三天，我们沈阳是三天没新增，开学了，我他妈得新冠了第一个传染的就是造谣者 ,https://m.weibo.cn/detail/4774144963250158,0,0,6
21,4774133853063058,这是场redemption,2022-05-28 16:14:32,#沈阳复课时间##沈阳教育局不顾疫情形势默许谣言散播开学# 我就想知道现在开学安全吗 如果学生感染上新冠咋办 教育局为什么迟迟不发布官方通知而默许各个学校的策略 现在开学高三的会有风险怎么办 希望沈阳市教育局想想 ,https://m.weibo.cn/detail/4774133853063058,0,6,39
21,4774133013416752,亭下霖雨,2022-05-28 16:11:12,#沈阳教育局不顾疫情形势默许谣言散播开学# 太猛了 沈阳沈阳 明天变阳 非得让我体验一下新冠的感觉呗 太棒了！ 新冠体验卡不要白不要 ,https://m.weibo.cn/detail/4774133013416752,0,0,13
21,4774126524302633,桃浦星球-,2022-05-28 15:45:25,#沈阳教育局不顾疫情形势默许谣言散播开学#哥们儿 哥们儿 来沈阳上学吧哥们儿 沈阳人自带免疫系统 哥们儿 什么新冠呐 这那的都不怕哥们 沈阳学生都嘎嘎牛逼哥们儿 什么疫情啊都可以无视 欢迎来沈阳上学哥们儿 哥们儿 咱已经在沈阳了哥们儿 马上打算变身小阳人了哥们儿 全城小阳人嘎嘎有排面哥们儿 ,https://m.weibo.cn/detail/4774126524302633,0,3,70
21,4774120766047766,不正经的李正经,2022-05-28 15:22:32,#沈阳教育局不顾疫情形势默许谣言散播开学##沈阳开学# 哥们，来不来沈阳上学哥们，拿命学哥们，什么新冠，直接无视，就是学，哥们，嘎嘎好哥们 ,https://m.weibo.cn/detail/4774120766047766,0,1,13
22,4773811755419920,上海辟谣平台,2022-05-27 18:54:38,#微博辟谣##上海解封有7个梯队系移花接木谣言#5月27日，有传言称“上海解封将有七个梯队”，还使用了上海市新冠肺炎疫情防控工作新闻发布会的现场直播画面。经上海辟谣平台核查，相关信息不实，属于移花接木的造谣行为。经过画面对比，网传信息的视频及截图截取自5月26日举行的上海市新冠肺炎疫情防 ...全文,https://m.weibo.cn/detail/4773811755419920,1,0,3
22,4773714020012476,噜呼吃鱼卡喉咙,2022-05-27 12:26:16,#反华势力联合炒作猴痘谣言抹黑中国#你是真贱哪怎么新冠疫情还没死光 ,https://m.weibo.cn/detail/4773714020012476,0,0,0
22,4773449249063157,不要爱屋及乌不要回黑,2022-05-26 18:54:09,张小寒造谣新冠疫情相关，散播谣言，歪曲解读地方防疫政策，根据北京市分区防控和浙江省防疫政策，该剧组所在北京怀柔区，属于非防控区（低风险），从低风险地区去浙江金华，根据浙江省发布的疫情要求不需要进行隔离，该博主为博人眼球赚取流量，胡乱解读疫情防控政策，涉嫌违法,https://m.weibo.cn/detail/4773449249063157,0,0,2
22,4773027935423555,中国新闻网,2022-05-25 15:00:01,【#天津南开区要封区是假消息#】据“网信南开”微信公众号消息，5月25日，网传“南开区要封区可能是真的，已经通知了，封闭三天”，引发部分网民的质疑与担忧，造成不良影响。经核实，此信息为谣言。南开区委网信办还表示，当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌 ...全文,https://m.weibo.cn/detail/4773027935423555,16,79,399
22,4773269841903825,凔海之泪,2022-05-26 07:01:15,【#天津南开区要封区是假消息#】疫情当前，坚决打击谣言传播者、制造者！做到不造谣、不信谣、不传谣，关注官方权威发布。#关注新冠肺炎# ,https://m.weibo.cn/detail/4773269841903825,1,1,4
22,4773071481209161,海客499,2022-05-25 17:53:02,揭秘“境外势力招募阳性投毒中国”谣言始末高级黑子 2022-05-24 17:57 发表于江苏新冠疫情发生以来，各种版本的“一个人祸害一座城”时有发生。真相是什么？揭秘“境外势力招募阳性投毒中国”谣言始末 ,https://m.weibo.cn/detail/4773071481209161,0,0,0
22,4773028967221747,天津政法,2022-05-25 15:04:07,【#天津南开区要封区是假消息#】据“网信南开”微信公众号消息，5月25日，网传“南开区要封区可能是真的，已经通知了，封闭三天”，引发部分网民的质疑与担忧，造成不良影响。经核实，此信息为谣言。南开区委网信办还表示，当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌 ...全文,https://m.weibo.cn/detail/4773028967221747,3,23,19
22,4772943370651135,无锡eTV全媒体,2022-05-25 09:23:59,【#江阴情况通报# 】5月24日，网传江阴有个别涉疫场所进行终末消毒后环境采样结果为阳性。针对市民的关注，市疾控部门进行了权威解答：涉疫场所环境进行终末消毒后，病毒会被杀死，但残留的新冠病毒核酸降解需要时间，不具传染性，市民无须恐慌。5月24日，另有多个谣言在我市微信群传播，公安机关正 ...全文,https://m.weibo.cn/detail/4772943370651135,5,4,5
22,4772265424063531,红城发布,2022-05-23 12:30:03,#红城分享# 【新冠病毒会越来越弱？这些谣言你别信！】接种mRNA疫苗会变转基因人？吃橙子、喝可乐会致抗原检测阳性？新冠肺炎疫情当前，一些五花八门的谣言开始出现。真相到底是什么？为你一一解读！ ,https://m.weibo.cn/detail/4772265424063531,34,1,32
23,4773449249063157,不要爱屋及乌不要回黑,2022-05-26 18:54:09,张小寒造谣新冠疫情相关，散播谣言，歪曲解读地方防疫政策，根据北京市分区防控和浙江省防疫政策，该剧组所在北京怀柔区，属于非防控区（低风险），从低风险地区去浙江金华，根据浙江省发布的疫情要求不需要进行隔离，该博主为博人眼球赚取流量，胡乱解读疫情防控政策，涉嫌违法,https://m.weibo.cn/detail/4773449249063157,0,0,2
23,4773269841903825,凔海之泪,2022-05-26 07:01:15,【#天津南开区要封区是假消息#】疫情当前，坚决打击谣言传播者、制造者！做到不造谣、不信谣、不传谣，关注官方权威发布。#关注新冠肺炎# ,https://m.weibo.cn/detail/4773269841903825,1,1,4
23,4773071481209161,海客499,2022-05-25 17:53:02,揭秘“境外势力招募阳性投毒中国”谣言始末高级黑子 2022-05-24 17:57 发表于江苏新冠疫情发生以来，各种版本的“一个人祸害一座城”时有发生。真相是什么？揭秘“境外势力招募阳性投毒中国”谣言始末 ,https://m.weibo.cn/detail/4773071481209161,0,0,0
23,4773035984295517,中国新闻报,2022-05-25 15:32:00,【#天津南开区要封区是假消息#】据“网信南开”微信公众号消息，5月25日，网传“南开区要封区可能是真的，已经通知了，封闭三天”，引发部分网民的质疑与担忧，造成不良影响。经核实，此信息为谣言。南开区委网信办还表示，当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌 ...全文,https://m.weibo.cn/detail/4773035984295517,0,0,1
23,4773028967221747,天津政法,2022-05-25 15:04:07,【#天津南开区要封区是假消息#】据“网信南开”微信公众号消息，5月25日，网传“南开区要封区可能是真的，已经通知了，封闭三天”，引发部分网民的质疑与担忧，造成不良影响。经核实，此信息为谣言。南开区委网信办还表示，当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌 ...全文,https://m.weibo.cn/detail/4773028967221747,3,23,19
23,4773027935423555,中国新闻网,2022-05-25 15:00:01,【#天津南开区要封区是假消息#】据“网信南开”微信公众号消息，5月25日，网传“南开区要封区可能是真的，已经通知了，封闭三天”，引发部分网民的质疑与担忧，造成不良影响。经核实，此信息为谣言。南开区委网信办还表示，当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌 ...全文,https://m.weibo.cn/detail/4773027935423555,16,79,399
23,4772943370651135,无锡eTV全媒体,2022-05-25 09:23:59,【#江阴情况通报# 】5月24日，网传江阴有个别涉疫场所进行终末消毒后环境采样结果为阳性。针对市民的关注，市疾控部门进行了权威解答：涉疫场所环境进行终末消毒后，病毒会被杀死，但残留的新冠病毒核酸降解需要时间，不具传染性，市民无须恐慌。5月24日，另有多个谣言在我市微信群传播，公安机关正 ...全文,https://m.weibo.cn/detail/4772943370651135,5,4,5
23,4772227435991247,六盘水日报,2022-05-23 09:59:07,【新冠病毒会越来越弱？这些谣言你别信！】接种mRNA疫苗会变转基因人？吃橙子、喝可乐会致抗原检测阳性？新冠肺炎疫情当前，一些五花八门的谣言开始出现。真相到底是什么？为你一一解读！via.健康贵州 ,https://m.weibo.cn/detail/4772227435991247,5,1,12
23,4772186931332873,迭部声音,2022-05-23 07:18:10,【#天津辟谣网传天津人民医院被封#】#天津疫情# 5月21日，网传“天津人民医院有阳性确诊病例，目前医院被封了……看来这次离封城不远了”，引发部分网民质疑与担忧，造成不良影响。经核实，此信息为谣言。#关注新冠肺炎# （天津辟谣） ,https://m.weibo.cn/detail/4772186931332873,1,1,1
24,4772186931332873,迭部声音,2022-05-23 07:18:10,【#天津辟谣网传天津人民医院被封#】#天津疫情# 5月21日，网传“天津人民医院有阳性确诊病例，目前医院被封了……看来这次离封城不远了”，引发部分网民质疑与担忧，造成不良影响。经核实，此信息为谣言。#关注新冠肺炎# （天津辟谣） ,https://m.weibo.cn/detail/4772186931332873,1,1,1
24,4771939819982262,真知网,2022-05-22 14:56:14,#知学术# 今天小知带给大家的是何鸿雁、韩鸿教授的《突发公共卫生事件中的微信谣言与第三人称效果影响研究》。本文以新冠疫情下的微信谣言为研究对象，探讨社交媒体中“第三人效果”的表现和新特征。大家一起来看看吧！ ,https://m.weibo.cn/detail/4771939819982262,1,0,0
24,4771252402655496,小黑兔柴斯卡,2022-05-20 17:24:41,#郑大回应女生外出感染新冠被立案#这也挺棘手的……这个女生私自外出之后，回来隐瞒，发烧了还让室友代替做核酸，确实挺不好的，应该得到一些惩罚。（恢复里有学生说这是谣言，女生也没开除，供参考）不过疫情这几年大学生真是挺惨的，出国交换不要想了，有些封控频繁的学校，可能学生从入学到毕业， ...全文,https://m.weibo.cn/detail/4771252402655496,0,8,8
24,4770872764924359,网信正定,2022-05-19 16:16:07,发布了头条文章：《【谣言粉碎机】新冠肺炎疫情当前，谣言别添乱》  【谣言粉碎机】新冠肺炎疫情当前，谣言别添乱 ,https://m.weibo.cn/detail/4770872764924359,0,0,0
24,4770871556441367,洞头区互联网举报中心,2022-05-19 16:11:20,5月17日，上海网信办通过官方微信公众号发布公告称，上海本轮疫情发生以来，各类谣言消息层出不穷，经过重拳打击，谣言整治初具成效。自4月8日上海网信办发布《关于进一步查处网络圈群造谣行为的公告》以来，已累计对传播涉疫谣言的78个网络群组予以封停，对46名首发谣言的微信个人用户予以处罚。公安 ...全文,https://m.weibo.cn/detail/4770871556441367,0,0,0
24,4770834213767305,麻麻家漏风的小棉袄,2022-05-19 13:42:57,#郑大女生私自外出感染新冠被立案#我们这些被拉去隔离的俩星期都快结束了，这个时候上了热搜怕不是有什么大病吧这位同学给学校造成了很大的损失，被立案是理所应当的。现在各种谣言满天飞，大家还是理性吃瓜吧。非常感谢政府和学校给我们提供了很好的隔离条件，吃的好睡的香。希望疫情早日结束！！  ...全文,https://m.weibo.cn/detail/4770834213767305,0,5,31
24,4770724545823680,马鹿沟司法所,2022-05-19 06:27:10,疫情防控期间造谣到底有多严重？新冠肺炎疫情发生以来，不时有相关谣言在网上流传。一个有社会责任感的公民，对待谣言应当坚决说“不”！造谣传谣，终将难逃法律制裁民法典:网络用户、网络服务提供者利用网络侵害他人民事权益的，应当承担侵权责任。法律另有规定的，依照其规定。治安管理处罚法 ...全文,https://m.weibo.cn/detail/4770724545823680,0,0,0
24,4770592848873882,作手朱玄,2022-05-18 21:43:51,今日看盘 1、继续缩量，市场无增量，短线存量博弈，还是小心些为好；2、有人出来说汽车下乡是谣言；3、上海解封是谣言；4、一个一起从年初做疫情概念票的老哥今天打电话给我，说需要我给他信心，我把今天发给另外有一个老朋友的话转述了给他，我看好真实这条线的落地，新冠药的情绪炒作已经是 ...全文,https://m.weibo.cn/detail/4770592848873882,1,23,94
24,4770565485759397,瀛寰孤客,2022-05-18 19:55:07,最近谣言特别多，大多数都是针对疫情的，自从本轮上海疫情发生时，针对新冠疫情的谣言几乎不断，是不是应该查一查发布谣言的那些人的背后是不是有金主在教唆。这次是造谣杭州的。 ,https://m.weibo.cn/detail/4770565485759397,0,0,0
24,4770023698858699,肖震宇的科学小屋,2022-05-17 08:02:15,北京新冠封控日记（2022.5.12 北京传出谣言） - 来自知乎专栏，作者: 肖震宇聊心理 网页链接 今日感受：在紧急情况下（天灾人祸、疫情等），由于人们普遍处于心理应激状态，迫切希望得到一些消息来缓解焦虑的情绪，如果官方正式途径的信息不能及时发布，不完整的甚至错误编造的信息就会很 ...全文,https://m.weibo.cn/detail/4770023698858699,0,0,0
25,4770109170911931,阿璇璇璇呐,2022-05-17 13:41:53,一觉醒来次次密切接触者疫情谁都控制不了，也不想发生。可是我们要防护措施做好，保护自己也保护他人。不信谣，不传谣。搞不懂为什么会有人网暴，这种事情谁都不想，更何况人家走了正规程序报备，允许以后才回来的。疫情我们控制不了，可是维护个人信息隐私的权利和意识还是要有的。放平心 ...全文,https://m.weibo.cn/detail/4770109170911931,0,0,0
25,4770023698858699,肖震宇的科学小屋,2022-05-17 08:02:15,北京新冠封控日记（2022.5.12 北京传出谣言） - 来自知乎专栏，作者: 肖震宇聊心理 网页链接 今日感受：在紧急情况下（天灾人祸、疫情等），由于人们普遍处于心理应激状态，迫切希望得到一些消息来缓解焦虑的情绪，如果官方正式途径的信息不能及时发布，不完整的甚至错误编造的信息就会很 ...全文,https://m.weibo.cn/detail/4770023698858699,0,0,0
25,4769681758751362,红尘留心,2022-05-16 09:23:30,抗疫新冠以来，“谣言”何其多！是否比疫情前平均数多了？都说“谣言止于智者”，智者何在？会怎样做？ ,https://m.weibo.cn/detail/4769681758751362,0,0,0
25,4769677387238231,凉都网警巡查执法,2022-05-16 09:06:08,【#北京辟谣封城静默##北京提醒市民没必要抢菜#】5月12日下午，北京市召开新冠疫情防控工作第332场新闻发布会。北京市委宣传部副部长、市政府新闻办主任、北京市政府新闻发言人徐和建通报，我们将有序组织区域核酸筛查，期间只是倡导市民朋友减少流动，所谓封城静默都是谣言，抢菜更没必要。（人民日报 ...全文,https://m.weibo.cn/detail/4769677387238231,0,0,0
25,4769383957922713,贵州集结号,2022-05-15 13:40:08,#遵义身边事#【注意！关于老年人接种新冠病毒疫苗几个谣言别信】近期，新冠疫情仍然复杂严峻，很多关于新冠疫情的新流言和误区也在网络上广泛流传，尤其是关于老年人接种新冠病毒疫苗的谣言，今天让我们一起聊一聊！老年人接种心关病毒疫苗有最高年龄限制？老年人是接种新冠病毒疫苗最优先人群之一。 ...全文,https://m.weibo.cn/detail/4769383957922713,0,0,0
25,4769381743595507,亟兮般若,2022-05-15 13:31:21,猜想，这次#上海疫情# 头痛的是检测，很多人听信了排队核酸会交叉传染的谣言，以及新冠就是个大感冒，扛一扛七天就能好的谣言。就自我在家等病好，哪知道等了两月还是阳。首先我不是医务工作者，但看数据新冠病毒体外存活期限为七天。你和家人呆家里，又没有彻底的消杀，能好得彻底？交叉感染在密闭空 ...全文,https://m.weibo.cn/detail/4769381743595507,26,66,250
25,4769103883535536,Aug戚少云,2022-05-14 19:07:14,近日，北京姚某通过网络平台，对外肆意散布新冠疫情谣言，蛊惑人心，毫无根据编造所谓北京市紧急通知，未来三天受新冠疫情传播，全市采取静默管理措施，暂停外买和快递服务，敦促市民采购三天的食物储藏，以备所需。造成超市人满为患，居民恐慌性采购，市场供给混乱不堪，严重扰乱社会秩序。此案正在侦 ...全文,https://m.weibo.cn/detail/4769103883535536,0,0,0
25,4769077924987787,Max并不大,2022-05-14 17:24:04,#新冠治疗新药发现者发声#之前觉得不愿放开，是因为医疗水平，老年人啊，最近觉得并不是…是因为我们大多数人包括我太傻了，没有任何自己思考问题的能力。看上海吧，这样的城市在疫情下出来多少搞笑的和无语的新闻，如果在落后的城市里，会不会更加乱？我们听风就是雨，各种谣言都信，一点事就跑 ...全文,https://m.weibo.cn/detail/4769077924987787,0,0,0
25,4768974002720189,策划人毛庆海,2022-05-14 10:31:08,#造谣北京封城者姚某被抓获# 北京市公安局通报将编造发布相关谣言的姚某（女，38岁）查获        涉疫谣言严重误导公共舆论、扰乱社会秩序。在疫情防控的关键时期，公众对涉疫信息高度关注，容不得任何谣言扰乱军心民心。对于此类违法犯罪，北京警方始终坚持零容忍，依法予以严厉打击。        5 ...全文,https://m.weibo.cn/detail/4768974002720189,0,0,2
25,4768955674132988,屏山公安,2022-05-14 09:18:18,#快讯#【#女子造谣北京未来三天静默被采取强制措施#】#关注新冠肺炎# 据@平安北京 ，5月12日，北京市新型冠状病毒肺炎疫情防控工作第332场新闻发布会通报，北京民生保障物资货源充足，外卖快递配送不停，所谓“封城”“静默”都是谣言。针对此情况，北京警方迅速开展调查，将编造发布相关谣言的姚某 ...全文,https://m.weibo.cn/detail/4768955674132988,0,1,1
