页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
30,4800693283852149,传媒茶话会,2022-08-09 23:12:14,#晚安# 【#山里的村BA很燃#】近日，贵州省黔东南州台盘乡的一项篮球赛事火了，被称之为“村BA”。 在这里，篮球不拘泥于特定的语境，而是下沉到乡村，以富有本地特色、为当地大众接受的形式展示出来。赛事组织不根据外在条件限制人、参赛球员心怀热爱而战，是真正的体育精神，也是纯粹和本真的体育内涵 ...全文,https://m.weibo.cn/detail/4800693283852149,2,1,3
30,4800692038927498,夏日的冰凉西瓜和你的吻,2022-08-09 23:07:17,这破剧，哨子精有破灯相伴肯定是飞升不了了。。今天这两集太赶客了，浪费我时间，真是还不如去看我们贵州村ba ,https://m.weibo.cn/detail/4800692038927498,0,0,0
30,4800606361355108,微博贵州,2022-08-09 17:26:50,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800606361355108,8,0,32
30,4800688460926228,LinKai-Ma,2022-08-09 22:53:04,终于看到了，早点发出来不行吗？但愿别的地区能得到启示。中国🇨🇳“村”BA💪👍 ,https://m.weibo.cn/detail/4800688460926228,0,0,0
30,4800688234174732,土楼先生,2022-08-09 22:52:10,贵州村BA实在火，连人民日报都转播了，据主播介绍，晚上现场看比赛的有20000多人，这氛围真是全国独一份吧。对于有疫情的地方，真是太羡慕了！ ,https://m.weibo.cn/detail/4800688234174732,0,0,1
31,4800681136888987,才华横溢的陈扒皮i,2022-08-09 22:23:58,今日村BA结束🔚 蚌埠 ,https://m.weibo.cn/detail/4800681136888987,0,0,2
31,4800680948406348,F_AL,2022-08-09 22:23:13,排面了CCTV13专题报道人民日报抖音直播中欢迎大家来黔东南搞酒#人民日报##村BA##篮球# 广州 ,https://m.weibo.cn/detail/4800680948406348,0,1,2
31,4800680264473751,侯昭飞,2022-08-09 22:20:30,下一个中国乔丹可能会出自'村BA联赛 ,https://m.weibo.cn/detail/4800680264473751,0,0,1
31,4800679640306702,ganliang1020,2022-08-09 22:18:01,这个“村BA”真热闹啊，氛围真好！#村BA比赛现场有多燃# ,https://m.weibo.cn/detail/4800679640306702,0,0,1
31,4800679409621808,姜小姐爱吃香菜鱼,2022-08-09 22:17:06,#天亮文化##贵州村ba有多火# 分享分享，好多人啊 ,https://m.weibo.cn/detail/4800679409621808,0,0,0
31,4800678851252382,毛豆大大流氓,2022-08-09 22:14:53,村BA真不错，勾起了我看篮球的热情 ,https://m.weibo.cn/detail/4800678851252382,0,0,0
31,4800678453578031,伏尔加河畔遇上喝伏特加的伏尔泰,2022-08-09 22:13:18,村BA，很有可能是考试话题 ,https://m.weibo.cn/detail/4800678453578031,0,0,1
31,4800637286221770,中国移动广西公司,2022-08-09 19:29:43,宾阳县“城建杯”第一届男子篮球赛半决赛火热进行中今晚19点40分 邀你一起为支持的球队加油打call！#广西村BA# 中国移动广西公司的微博视频 ,https://m.weibo.cn/detail/4800637286221770,3,8,43
31,4800676268349892,TeAnau的咖啡小妹,2022-08-09 22:04:37,@新闻一加一 “村BA”的话题很棒，连线专家也说得很好，还讲到了顾拜旦，但最后主持人刚问了一个问题，专家才讲了两句就被打断了......主持人时间控制能力有待提高，且最后主持人说“我们来看一下比赛”，结果比赛画面才出现了一两秒就广告了，然后广告后就再没回到比赛.做节目可以稍微用心一点么？ ,https://m.weibo.cn/detail/4800676268349892,0,0,1
31,4800673763822052,风起_南辞,2022-08-09 21:54:40,人民日报都转播的“村BA”这氛围确实很不错 ,https://m.weibo.cn/detail/4800673763822052,0,0,0
32,4800676268349892,TeAnau的咖啡小妹,2022-08-09 22:04:37,@新闻一加一 “村BA”的话题很棒，连线专家也说得很好，还讲到了顾拜旦，但最后主持人刚问了一个问题，专家才讲了两句就被打断了......主持人时间控制能力有待提高，且最后主持人说“我们来看一下比赛”，结果比赛画面才出现了一两秒就广告了，然后广告后就再没回到比赛.做节目可以稍微用心一点么？ ,https://m.weibo.cn/detail/4800676268349892,0,0,1
32,4800673763822052,风起_南辞,2022-08-09 21:54:40,人民日报都转播的“村BA”这氛围确实很不错 ,https://m.weibo.cn/detail/4800673763822052,0,0,0
32,4800673374540043,校cor98442,2022-08-09 21:53:07,贵州的“村BA”，观众把不锈钢盆都敲瘪了。黎平获得黔东南州决赛冠军，奖励了一头牛亚军得了两只羊，季军得了两只猪。新闻里我真的看到牛羊都被牵出来了，笑得我流下了幸福和激动的泪水。这黑压压的人群啊，贵州人是真爱篮球啊，就这还是疫情限流了的结果，不可思议。就在比赛已经结束 ...全文,https://m.weibo.cn/detail/4800673374540043,1,1,2
32,4800673277805413,白羊座的369,2022-08-09 21:52:44,贵州村BA篮球文化氛围🏀 ,https://m.weibo.cn/detail/4800673277805413,0,0,0
32,4800672858639252,Crowdz,2022-08-09 21:51:04,#贵州村BA火出圈#数万人挤在体育场看比赛，从电视里看并没有看到有带口罩😷的，好像2020年之前的生活啊，真好 ,https://m.weibo.cn/detail/4800672858639252,0,3,0
32,4800606781573587,人民日报体育,2022-08-09 17:28:30,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800606781573587,2,3,14
32,4800671515935616,ganliang1020,2022-08-09 21:45:43,贵州#村BA比赛现场有多燃#这比赛很热闹啊 ,https://m.weibo.cn/detail/4800671515935616,0,0,0
32,4800668944046641,白白不想胖胖,2022-08-09 21:35:31,热血篮球#贵州各地村BA混剪# ,https://m.weibo.cn/detail/4800668944046641,0,0,0
32,4800663290119596,贵州共青团,2022-08-09 21:13:03,为牛而战！这场贵州“村BA”火遍全网，场面大气 ，奖品接地气！#贵州村BA# 贵州共青团的微博视频 ,https://m.weibo.cn/detail/4800663290119596,2,0,6
33,4800653380032881,新浪体育,2022-08-09 20:33:40,【#你想去现场看村BA吗# 】最近大热的贵州村BA现场有多火爆？！露天篮球场上，当地人排排坐，为自己支持的球队加油助威。你想去现场吗？#村BA比赛现场有多燃#人民日报的微博直播 ,https://m.weibo.cn/detail/4800653380032881,3,11,13
33,4800650191307274,wusue11,2022-08-09 20:20:59,感受一下#村ba# ,https://m.weibo.cn/detail/4800650191307274,0,0,0
33,4800647721387373,Fly-地平线,2022-08-09 20:11:11,氛围感拉满的村BA！ ,https://m.weibo.cn/detail/4800647721387373,0,0,2
33,4800641820526451,贵州省凯里监狱,2022-08-09 19:47:44,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800641820526451,6,1,5
33,4800637436694576,BetterMeBetterYic,2022-08-09 19:30:19,人日dy在直播贵州村BA～一会是女篮比赛 ,https://m.weibo.cn/detail/4800637436694576,0,1,8
33,4800637144138610,姜小姐爱吃香菜鱼,2022-08-09 19:29:08,#天亮文化##贵州村ba有多火# 牛逼死了 ,https://m.weibo.cn/detail/4800637144138610,0,0,1
33,4800637021454793,安徽团省委,2022-08-09 19:28:39,万人云集、一座难求、冠军奖品一头黄牛！火爆全网的“村BA”篮球赛，真是魔幻又接地气。#村BA比赛现场有多燃##皖团有话说# （央视新闻） 安徽团省委的微博视频 ,https://m.weibo.cn/detail/4800637021454793,3,2,4
33,4800635955841282,九门指路,2022-08-09 19:24:26,这才是“发展体育运动，增强人民体质”真谛！奥运会金牌战略不就是为了这个吗？各位观众，请把眼光放在提高人民群众体质，加强基层体育设施建设，提高全民健身意识上来！#村BA比赛现场有多燃##中国篮球# ,https://m.weibo.cn/detail/4800635955841282,0,0,0
33,4800635885848611,小赵困了Zz_,2022-08-09 19:24:09,在“村BA”里走不出去了 ,https://m.weibo.cn/detail/4800635885848611,0,0,1
33,4800633674137776,沉思的地质学家,2022-08-09 19:15:21,人日在直播贵州村BA，虽然技术一般 但这氛围真让人羡慕  ,https://m.weibo.cn/detail/4800633674137776,0,0,0
34,4800635955841282,九门指路,2022-08-09 19:24:26,这才是“发展体育运动，增强人民体质”真谛！奥运会金牌战略不就是为了这个吗？各位观众，请把眼光放在提高人民群众体质，加强基层体育设施建设，提高全民健身意识上来！#村BA比赛现场有多燃##中国篮球# ,https://m.weibo.cn/detail/4800635955841282,0,0,0
34,4800635885848611,小赵困了Zz_,2022-08-09 19:24:09,在“村BA”里走不出去了 ,https://m.weibo.cn/detail/4800635885848611,0,0,1
34,4800633674137776,沉思的地质学家,2022-08-09 19:15:21,人日在直播贵州村BA，虽然技术一般 但这氛围真让人羡慕  ,https://m.weibo.cn/detail/4800633674137776,0,0,0
34,4800633406491152,正观新闻,2022-08-09 19:14:18,#被村BA燃到了# 【评论1+1：你被“村BA”燃到了吗】 一夜之间，“村BA”就火起来了。8月3日凌晨，贵州省台江县台盘村“美丽乡村”篮球联赛黔东南赛区半决赛落下帷幕。一座难求，上千万网友在线观看，外交部发言人赵立坚转发点赞，“村BA”火速蹿红。据其他媒体报道，目前，佛山、宁波、福州、包头、九 ...全文,https://m.weibo.cn/detail/4800633406491152,0,0,2
34,4800632161042804,陕西都市快报,2022-08-09 19:09:20,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ #陕西十七运# 人民日报的微博直播 ,https://m.weibo.cn/detail/4800632161042804,0,0,4
34,4800628557351987,大肠打工中,2022-08-09 18:55:02,别问[单身青蛙]，我是黎平队10年老粉，我的主队一定赢！ #村BA比赛现场有多燃##火了的村BA现场什么样#？  大肠打工中的微博视频 ,https://m.weibo.cn/detail/4800628557351987,0,0,4
34,4800627568547936,济南日报,2022-08-09 18:51:06,#火了的村BA现场什么样#【#贵州村BA有多火#】#村BA是什么# 近日，贵州省“美丽乡村”篮球联赛黔东南州赛区半决赛在台江县台盘乡开赛。台盘乡篮球场为网红篮球场，比赛从白天打到晚上，网友称之为“村BA”。现场，为了守住座位，有的观众甚至带饭到现场，直接在座位上填饱肚子。@中新视频  ...全文,https://m.weibo.cn/detail/4800627568547936,0,0,0
34,4800627568544150,黔东南新闻网官方微博,2022-08-09 18:51:06,#贵州村ba火出圈# 这次村BA奖品又让你大跌眼镜#贵州村ba奖品太实在了##黔东南村ba# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800627568544150,1,0,2
34,4800626845816321,黔东南新闻网官方微博,2022-08-09 18:48:14,#贵州村ba火出圈# 来了来了，你们期待的黎平33号球员他来了#黔东南村ba##贵州村ba再迎新赛事# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800626845816321,0,0,4
34,4800626205131799,黔东南新闻网官方微博,2022-08-09 18:45:41,#贵州村ba再迎新赛事# 台盘村BA篮球场又迎赛事 ！#黔东南村ba##贵州村ba火出圈# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800626205131799,0,0,1
35,4800626205131799,黔东南新闻网官方微博,2022-08-09 18:45:41,#贵州村ba再迎新赛事# 台盘村BA篮球场又迎赛事 ！#黔东南村ba##贵州村ba火出圈# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800626205131799,0,0,1
35,4800624992456599,搞粄子,2022-08-09 18:40:52,贵州黔东南的村ba太火了，现场氛围火爆，中场表演精彩，比赛也好看，各大媒体都在直播，要是足球有这氛围就好了，可惜足球连少年对都踢假球。 ,https://m.weibo.cn/detail/4800624992456599,0,0,0
35,4800624276016907,张旭生旭张,2022-08-09 18:38:01,贵州省台江县台盘村 村BA 篮球赛比赛现场 网页链接 ,https://m.weibo.cn/detail/4800624276016907,0,0,0
35,4800624060795235,黑猫青年汇,2022-08-09 18:37:10,#村BA比赛现场有多燃#直播？不是说打完了吗。？非得带床褥过去？！ #体育# ,https://m.weibo.cn/detail/4800624060795235,0,1,2
35,4800622963197156,万法为空唯因果不空,2022-08-09 18:32:48,中国“村BA”之行——佛黔协作篮球交流赛 正直播丨中国“村BA”之行——佛黔协作篮球交流赛 ,https://m.weibo.cn/detail/4800622963197156,0,0,0
35,4800622337462653,白米饭私密哒,2022-08-09 18:30:19,#村BA# 这气氛，天花板级别的 银川 ,https://m.weibo.cn/detail/4800622337462653,0,0,1
35,4800618898917009,乌兰浩特政法,2022-08-09 18:16:39,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800618898917009,5,7,8
35,4800618742419675,kkaa的小猴纸,2022-08-09 18:16:02,浅浅的感受一下#村BA# ,https://m.weibo.cn/detail/4800618742419675,0,0,1
35,4800617748367085,Y子衿子衿子衿啊,2022-08-09 18:12:05,挑灯成硕我不是很清楚“村BA”是什么 所以没有自己的思考（虽然大概能猜到NBA） ,https://m.weibo.cn/detail/4800617748367085,0,0,0
35,4800607310058035,锦观新闻,2022-08-09 17:30:36,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800607310058035,0,0,0
36,4800607310058035,锦观新闻,2022-08-09 17:30:36,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800607310058035,0,0,0
36,4800603177357727,红星视频,2022-08-09 17:14:11,#当事人会客厅#  村BA主办者回应奖品为何是牛：这样才是独一无二的吧！  红星视频的微博视频 ,https://m.weibo.cn/detail/4800603177357727,0,0,1
36,4800592067695763,红城发布,2022-08-09 16:30:02,#红城发布#【驻美大使秦刚 点赞贵州村BA】“贵州省‘村BA’或‘VBA‘（乡村篮球协会）比赛非常受欢迎，不仅吸引了数万名现场观众，也吸引了数百万在线观众。最高奖项？是牛和羊！”8月8日，驻美大使秦刚在推特发文并配以视频，点赞火爆全网的贵州黔东南“村BA”，向世界传递新时代中国体育的新气象，彰 ...全文,https://m.weibo.cn/detail/4800592067695763,11,5,12
36,4800576171019934,动静贵州,2022-08-09 15:26:52,【#台江台盘“村BA” VS “CBA”#】台江县特邀请佛山市顺德区组织男女子篮球队于今日到台江县台盘乡台盘村网红球场开展中国“村BA”之行—佛黔协作篮球交流赛，顺德区男女队中不乏国家篮球运动员和职业球员，甚至还有部分CBA球员。比赛场次：15:00-16:30 台盘村青少年男子队 VS 阳芳村青少年男子队17 ...全文,https://m.weibo.cn/detail/4800576171019934,2,2,3
36,4800574609953267,俊杰不飙车,2022-08-09 15:20:40,真想去贵州现场看看“村BA”，这样的氛围不比CBA燃多了？ 俊杰不飙车的微博视频 ,https://m.weibo.cn/detail/4800574609953267,1,7,6
36,4800571036666492,珠江商报,2022-08-09 15:06:28,#篮球# 【中国“村BA”将迎来顺德篮球队，佛山+9日晚视频直播！】8月9日下午6点，近段时间网上爆火的中国“村BA”贵州黔东南自治州台江县台盘村，将迎来均安碧桂园女篮和顺德篮协男篮。两队将在台盘乡网红篮球场对阵当地球队。网页链接 ,https://m.weibo.cn/detail/4800571036666492,1,0,0
36,4800547535722571,黔东南新闻网官方微博,2022-08-09 13:33:05,#黔东南村ba# #村BA比赛现场有多燃#【正在直播：#中国村BA之行佛黔协作篮球交流赛#】近期，台江县“村BA” 篮球赛火爆全网，为进一步扩大和延续中国“村BA”篮球赛影响力，同时加强“佛黔”两地体育文化交流，台江县特邀请佛山市顺德区组织男女子篮球队于8月9日到台江县台盘乡台盘村网红球场开展中国“ ...全文,https://m.weibo.cn/detail/4800547535722571,1,14,13
36,4800207029539964,黔东南新闻网官方微博,2022-08-08 15:00:02,#村里篮球赛办成了村BA#   央视《东方时空》八分钟关注村BA !#黔东南身边事# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800207029539964,4,1,42
36,4800531627248537,Hi贵州,2022-08-09 12:29:52,#hi贵州##村里篮球赛办成了村ba# 有新赛事了！！ Hi贵州的微博视频 ,https://m.weibo.cn/detail/4800531627248537,0,0,0
36,4800513951927377,看到期待要微笑X_,2022-08-09 11:19:38,贵州台江县台盘村村BA ,https://m.weibo.cn/detail/4800513951927377,0,0,0
37,4800486370185990,黔东南新闻网官方微博,2022-08-09 09:30:02,#黔东南村BA#  #贵州村BA再迎新赛事#8月9日，台江县台盘村网红球场，“村BA”又迎来新一轮PK！  #黔东南乡村篮球赛引爆夏日# #贵州村BA火出圈#  黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800486370185990,0,0,0
37,4800177723939556,贵州日报官微,2022-08-08 13:03:35,【#驻美大使秦刚点赞贵州村BA#】“贵州省‘村BA’或‘VBA‘（乡村篮球协会）比赛非常受欢迎，不仅吸引了数万名现场观众，也吸引了数百万在线观众。最高奖项？是牛和羊！”8月8日，驻美大使秦刚在推特发文并配以视频，点赞火爆全网的贵州黔东南“村BA”，向世界传递新时代中国体育的新气象，彰显全民运 ...全文,https://m.weibo.cn/detail/4800177723939556,6,7,47
37,4800193339854201,贵州日报官微,2022-08-08 14:05:38,【#贵州# #贵州村BA再迎新赛事#】8月8日，记者从黔东南州台江县委宣传部获悉，“村BA”再迎新赛事，本土球员将迎战佛山市顺德区男女队。据赛事组织方介绍，顺德区男女队中不乏国家篮球运动员和职业球员，甚至还有部分CBA球员。近来，台江县“村BA”篮球赛火爆全网，7月30日至8月2日的贵州省“美丽乡 ...全文,https://m.weibo.cn/detail/4800193339854201,6,8,32
37,4800473192728580,勇敢小向不怕困难,2022-08-09 08:37:40,挑灯成硕 Day26:“从白天打到黑夜”，山里的“村BA”为什么这么燃？ ,https://m.weibo.cn/detail/4800473192728580,0,2,0
37,4800353008617583,啵啵芋园,2022-08-09 00:40:06,乡村振兴，既要有产业的兴旺，更要有文化的繁盛。文化的土层深厚，才能让村民更好地扎根其上，寻回更多“乡恋”与“乡愁”，与故土故园产生更牢固的情感联结。“村BA”也启示我们，农村文化建设、村风民风滋养，绝非朝夕之功，绝非简单输入，而需要在田野上、村庄中找回文化发展的内生动力。 ...全文,https://m.weibo.cn/detail/4800353008617583,0,0,1
37,4800348818508865,瓦四秃驼,2022-08-09 00:23:27,啊啊啊救命！真的想增肥！狂吃不胖！一天还要拉好几次💩我真的栓q！#179##120斤# 篮下对抗都不占优势普通局还好，一到村赛遇到大只成年人……#村ba# ,https://m.weibo.cn/detail/4800348818508865,0,0,1
37,4800335136163149,青州广电,2022-08-08 23:29:05,【#山里的村BA很燃#】近日，贵州省黔东南州台盘乡的一项篮球赛事火了，被称之为“村BA”。 在这里，篮球不拘泥于特定的语境，而是下沉到乡村，以富有本地特色、为当地大众接受的形式展示出来。赛事组织不根据外在条件限制人、参赛球员心怀热爱而战，是真正的体育精神，也是纯粹和本真的体育内涵。乡村 ...全文,https://m.weibo.cn/detail/4800335136163149,0,0,1
37,4800324424438974,Itadori_-,2022-08-08 22:46:31,村BA  我来啦 ,https://m.weibo.cn/detail/4800324424438974,0,2,0
37,4800319144334716,小王想要中大奖,2022-08-08 22:25:32,#贵州村BA火出圈#我们村yyds，输赢不重要，拉拉队气势必须拉满 ,https://m.weibo.cn/detail/4800319144334716,0,0,4
37,4800312915271045,赣青团学,2022-08-08 22:00:47,#赣青爱分享# 【#贵州村BA篮球赛奖品揭晓# 】近日，贵州台江。“村BA”篮球赛最接地气奖品揭晓：一等奖1300斤黄牛一头，二等奖榕江香羊一对，三等奖从江香猪两头。网友：奖励好接地气，比拿奖杯还实在！（via:@人民视频 ） 人民视频的微博视频 ,https://m.weibo.cn/detail/4800312915271045,0,0,2
38,4800298675604122,苗疆行者,2022-08-08 21:04:12,#运动生活# 我航拍的图片上央视了，图二和图六为原图！凯里#篮球##直击贵州村ba超燃现场# @带着微博去旅行 @橙色影像 @Duweei @贵州榜哥 @美星会 @微博会员小秘书 @贵州省民宗委 @贵州省文化和旅游厅 @新浪贵州 @智游贵州 @新浪贵州旅游 @微博摄影  @黔东南酸汤哥凯里  ...全文,https://m.weibo.cn/detail/4800298675604122,3,7,15
38,4800298244117762,想不出改啥微博名了,2022-08-08 21:02:29,#贵州村BA火出圈#在黎平工作也算个半黎平人了，那天看完了黎平和凯里的决赛直播，真的能感受到现场那种激情的氛围。 黔东南·黎平县 ,https://m.weibo.cn/detail/4800298244117762,0,2,7
38,4800290081996878,新华每日电讯,2022-08-08 20:30:02,【#贵州乡村篮球赛冠军奖一头牛#】“我们每个村都有篮球队！”在贵州省黔东南州台盘村，#村里篮球赛办成了村BA#，在当地至少已传承了三代人。比赛的球员、观众都是当地农民，设专业裁判，比赛气氛堪比职业篮球赛！近日，“村”BA迎来了总决赛，冠、亚、季军分别奖励牛、羊、猪↓网友：精彩又有趣 ...全文,https://m.weibo.cn/detail/4800290081996878,2,0,6
38,4800256979769622,将期已归,2022-08-08 18:18:31,#贵州村BA火出圈#那就来一起看看现场吧 将期已归的微博视频 ,https://m.weibo.cn/detail/4800256979769622,0,0,1
38,4800219704726760,中国新闻社贵州分社,2022-08-08 15:50:24,【火遍全网的贵州“村BA”再迎新赛事，将迎战广东省佛山市顺德区男女队】火遍全网的贵州“村BA”再迎新赛事，为进一步扩大和延续中国“村BA”篮球赛影响力，同时加强“佛黔”两地体育文化交流，贵州省台江县特邀请广东省佛山市顺德区组织男女子篮球队于8月9日到台江县台盘乡台盘村网红球场开展中国“村 ...全文,https://m.weibo.cn/detail/4800219704726760,0,0,0
38,4800216416652578,贵阳市文化和旅游局,2022-08-08 15:37:20,【#驻美大使秦刚点赞贵州村BA#】“贵州省‘村BA’或‘VBA‘（乡村篮球协会）比赛非常受欢迎，不仅吸引了数万名现场观众，也吸引了数百万在线观众。最高奖项？是牛和羊！”8月8日，驻美大使秦刚在推特发文并配以视频，点赞火爆全网的贵州黔东南“村BA”，向世界传递新时代中国体育的新气象，彰显全民运 ...全文,https://m.weibo.cn/detail/4800216416652578,0,0,2
38,4800211975148355,贵州都市报,2022-08-08 15:19:41,#贵州村ba将对战cba球员#【“村BA” VS “CBA”！台江台盘网红球场再迎新赛事】贵州“村BA”再迎新赛事，本土球员将迎战佛山市顺德区男女队。据赛事组织方介绍，顺德区男女队中不乏国家篮球运动员和职业球员，甚至还有部分CBA球员。近来，台江县“村BA”篮球赛火爆全网，7月30日至8月2日的贵州省“美 ...全文,https://m.weibo.cn/detail/4800211975148355,2,1,5
38,4800191934760820,黔东南新闻网官方微博,2022-08-08 14:00:03,#黔东南乡村篮球赛引爆夏日#  看球的神操作  #直击贵州村BA超燃现场# （视频来源：网友张才子） 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800191934760820,0,0,4
38,4800191934236095,广州日报大洋网,2022-08-08 14:00:02,【#贵州乡村篮球赛冠军奖一头牛#】“我们每个村都有篮球队！”在贵州省黔东南州台盘村，#村里篮球赛办成了村BA#，在当地至少已传承了三代人。比赛的球员、观众都是当地农民，设专业裁判，比赛气氛堪比职业篮球赛！近日，“村”BA迎来了总决赛，冠、亚、季军分别奖励牛、羊、猪↓网友：精彩又有趣 ...全文,https://m.weibo.cn/detail/4800191934236095,0,0,0
38,4800191221731955,极目新闻,2022-08-08 13:57:13,【#村BA火出圈# #贵州小山村办起了高水平篮球赛#】大屯，一个坐落在贵州省安顺市平坝区乐平镇的小山村，因近年来连续举办高水平的乡村篮球赛在网络大火。今年，大屯村举办的2022年全民健身“乡村振兴”杯篮球赛，设置了一到六等奖，吸引了28支来自贵州各市州的参赛球队，也吸引了大批线下线上观众观看 ...全文,https://m.weibo.cn/detail/4800191221731955,1,3,12
39,4799774878862611,新浪NBA,2022-08-07 10:22:49,#贵州村BA奖品是一头黄牛#贵州“村BA”黔东南赛区，一等奖是一头1300斤大黄牛这奖品是真接地气！#直击贵州村ba超燃现场# CBA最前沿的微博视频 ,https://m.weibo.cn/detail/4799774878862611,5,17,59
39,4799185566565698,中国移动广西公司,2022-08-05 19:21:06,【🏀篮球大赛火热开启！分享视频赢惊喜好礼！】动感不熄，运动不止！中国移动数字乡村宾阳“城建杯”男子篮球公开赛热血来袭，8月3日-8月10日，@中国移动 邀你上咪咕视频看直播、上中国移动云盘看照片直播一起加油！在微博上传有关篮球视频参与分享活动，更有机会赢取夏日惊喜好礼喔~#广西村BA#1⃣ ...全文,https://m.weibo.cn/detail/4799185566565698,57,60,155
39,4800177896949101,黔东南新闻网官方微博,2022-08-08 13:04:16,【#驻美大使秦刚点赞贵州村BA#】“贵州省‘村BA’或‘VBA‘（乡村篮球协会）比赛非常受欢迎，不仅吸引了数万名现场观众，也吸引了数百万在线观众。最高奖项？是牛和羊！”8月8日，驻美大使秦刚在推特发文并配以视频，点赞火爆全网的贵州黔东南“村BA”，向世界传递新时代中国体育的新气象，彰显全民运 ...全文,https://m.weibo.cn/detail/4800177896949101,1,0,1
39,4800174851886153,动静贵州,2022-08-08 12:52:10,【动静深度丨#村BA狂欢之后# 】#贵州村BA被抢注商标#今天是第14个全民健身日，也是贵州省第十一届运动会开幕的日子。体育无疑是近段时间让贵州出圈的话题，黔东南州台江县台盘村的“村BA”点燃了不少人的运动热情。狂欢过后网红球场是什么样？“村BA”能否成为一门生意？赛事落下帷幕后，动静记者再访 ...全文,https://m.weibo.cn/detail/4800174851886153,0,0,1
39,4800168517701215,福州火车站,2022-08-08 12:27:00,【#贵州乡村篮球赛冠军奖一头牛#】“我们每个村都有篮球队！”在贵州省黔东南州台盘村，#村里篮球赛办成了村BA#，在当地至少已传承了三代人。比赛的球员、观众都是当地农民，设专业裁判，比赛气氛堪比职业篮球赛！近日，“村”BA迎来了总决赛，冠、亚、季军分别奖励牛、羊、猪↓网友：精彩又有趣 ...全文,https://m.weibo.cn/detail/4800168517701215,2,2,0
39,4800154295865547,926梁溪之声广播,2022-08-08 11:30:29,【#贵州村BA氛围有多好#？#贵州小山村办起了高水平篮球赛#】大屯，一个坐落在贵州省安顺市平坝区乐平镇的小山村，因近年来连续举办高水平的乡村篮球赛在网络大火。今年，大屯村举办的2022年全民健身“乡村振兴”杯篮球赛，设置了一到六等奖，吸引了28支来自贵州各市州的参赛球队，也吸引了大批线下线上 ...全文,https://m.weibo.cn/detail/4800154295865547,1,0,1
39,4800154189958652,八哥爱看球,2022-08-08 11:30:04,#直击贵州村ba超燃现场# 奖金总额超20万元；参赛球员包括CBA、NBL退役和现役运动员；线下和线上观赛人数最高分别为5000多人、5万多人……这是近日在贵州省中部一个叫作大屯的小山村独立举办的一项乡村篮球赛的写照。伴随这个夏天一起“火热”的，还有贵州的乡村篮球。今年，大屯村通过提升奖金额度、 ...全文,https://m.weibo.cn/detail/4800154189958652,0,2,3
