用户id,用户昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4808518261279824,野樱汀椿,2022-08-31 10:23:14,河北,"“🥀.玫瑰处处是荆棘，而你处处是温柔” 𝓡𝓸𝓈𝓮𝓈 𝒶𝓇𝓮 𝓉𝒽𝓸𝓇𝓃𝓈 𝓮𝓋𝓮𝓇𝓎𝓌𝒽𝓮𝓇𝓮, 𝒶𝓃𝒹 𝓎𝓸𝓊 𝒶𝓇𝓮 𝓰𝓮𝓃𝓉𝓁𝓮 𝓮𝓋𝓮𝓇𝓎𝓌𝒽𝓮𝓇𝓮.🥀",1238,1
4808514268044027,祎个一橘子,2022-08-31 10:23:14,广西,“玫瑰之所以是玫瑰，是风与光的眷顾，更是视线与灯光的归处”,221,1
4808507016088273,玖兮love战,2022-08-31 10:23:14,辽宁,"“玫瑰赠予你，心动随之而去，爱意不止”  𝒯𝒽𝓮 𝓇𝓸𝓈𝓮 𝒾𝓈 𝓰𝒾𝓋𝓮𝓃 𝓉𝓸 𝓎𝓸𝓊, 𝒶𝓃𝒹 𝓉𝒽𝓮 𝒽𝓮𝒶𝓇𝓉 𝓰𝓸𝓮𝓈 𝓌𝒾𝓉𝒽 𝒾𝓉.",113,1
4808505817827677,唱歌给小时,2022-08-31 10:23:14,河南,"𝓑𝓊𝓇𝓈𝓉𝓈 𝓸𝒻 𝓌𝒾𝓃𝒹 𝒾𝓃𝓉𝓸 𝓉𝒽𝓸𝓊𝓰𝒽𝓉𝓈, 𝒷𝓁𝓸𝓌𝒾𝓃𝓰 𝓉𝓸 𝓉𝒽𝓮 𝒹𝒾𝓈𝓉𝒶𝓃𝒸𝓮 𝓉𝓸 𝓰𝒾𝓋𝓮 𝓎𝓸𝓊.阵阵风声化为思念 吹向远方赠予你",56,1
4808504764272202,星星爱热巴ya,2022-08-31 10:23:14,河北,"𝓨𝓸𝓾 𝓪𝓻𝓮 𝓶𝔂 𝓵𝓲𝓰𝓱𝓽, 𝓪𝓷𝓭 𝓘 𝔀𝓲𝓵𝓵 𝓪𝓵𝔀𝓪𝔂𝓼 𝓱𝓪𝓿𝓮 𝓪 𝓬𝓻𝓾𝓼𝓱 𝓸𝓷 𝔂𝓸𝓾.🦋你就是我的那束光，我会永远对你心动",190,1
4808503233609887,記-川岛甜葵,2022-08-31 10:23:14,四川,ℐ 𝓁ℴ𝓋ℯ 𝓎ℴ𝓊 𝓁𝒾𝓀ℯ 𝓅𝒾 𝓃ℯ𝓋ℯ𝓇 ℯ𝓃𝒹𝓈.🌷我爱你就像圆周率永远没有尽头。,93,1
4808501585777478,佟蔓ni,2022-08-31 10:23:14,河北,“很遗憾 我没能如愿以偿 我们不是小说”,1823,1
4808496283912936,为王俊凯封love,2022-08-31 10:23:14,湖南,落日溺在云层里，银河滑落一片掉进大海里，月光散落在森林里，该和你手牵手走在这浪漫里,570,1
4808481721551862,鞠甜思祎,2022-08-31 10:23:14,天津,“我将思念藏进风里 年年有风 年年对你有思念”𝓘 𝔀𝓲𝓵𝓵 𝓶𝓲𝓼𝓼 𝓱𝓲𝓭𝓭𝓮𝓷 𝓲𝓷 𝓽𝓱𝓮 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮𝓪𝓻 𝓽𝓱𝓮𝓻𝓮 𝓲𝓼 𝔀𝓲𝓷𝓭  𝓮𝓿𝓮𝓻𝔂 𝔂𝓮.,1105,1
4808475581094086,祁潇祎,2022-08-31 10:23:14,辽宁,热爱漫无边际 生活自有分寸.𝓛𝓸𝓿𝓮 𝓲𝓼 𝓫𝓸𝓾𝓷𝓭𝓵𝓮𝓼𝓼. 𝓛𝓲𝓯𝓮 𝓱𝓪𝓼 𝓲𝓽𝓼 𝓸𝔀𝓷 𝓶𝓸𝓭𝓮𝓻𝓪𝓽𝓲𝓸𝓷.【椿花2】,13,1
